order_id,order_date,order_year_month,customer_id,signup_date,signup_cohort,acquisition_channel,city,product_id,product_category,quantity,gross_amount,discount_amount,net_revenue,shipping_cost,payment_fee,total_cogs,cm2_operating_profit,discount_pct
ORD-048731,2025-08-29,2025-08,4768,2025-08-17,2025-08,Meta Ads,Pune,P106,Beauty & Grooming,1,499.0,74.85,424.15,80.0,8.48,150.0,185.67,15.0
ORD-048732,2025-07-11,2025-07,6842,2025-06-27,2025-06,Paid Search,Delhi NCR,P103,Fashion,2,1798.0,629.3,1168.7,80.0,23.37,600.0,465.33000000000004,35.0
ORD-048733,2025-06-04,2025-06,10078,2025-05-20,2025-05,Organic Search,Mumbai,P107,Beauty & Grooming,1,699.0,0.0,699.0,60.0,13.98,250.0,375.02,0.0
ORD-048734,2025-07-22,2025-07,7426,2025-07-10,2025-07,Paid Search,Hyderabad,P106,Beauty & Grooming,1,499.0,74.85,424.15,60.0,8.48,150.0,205.67,15.0
ORD-048735,2025-02-11,2025-02,1975,2025-01-02,2025-01,Paid Search,Mumbai,P107,Beauty & Grooming,1,699.0,244.65,454.35,60.0,9.09,250.0,135.26000000000002,35.0
ORD-048736,2025-09-14,2025-09,9581,2025-09-08,2025-09,Paid Search,Bengaluru,P101,Electronics,1,1999.0,299.85,1699.15,60.0,33.98,1200.0,405.1700000000001,15.0
ORD-048737,2024-12-04,2024-12,6025,2024-11-20,2024-11,Email Referral,Bengaluru,P105,Home & Kitchen,1,999.0,49.95,949.05,60.0,18.98,400.0,470.06999999999994,5.0
ORD-048738,2026-04-25,2026-04,6453,2025-10-27,2025-10,Paid Search,Delhi NCR,P107,Beauty & Grooming,1,699.0,0.0,699.0,60.0,13.98,250.0,375.02,0.0
ORD-048739,2024-11-10,2024-11,5715,2024-10-19,2024-10,Meta Ads,Hyderabad,P106,Beauty & Grooming,3,1497.0,374.25,1122.75,60.0,22.46,450.0,590.29,25.0
ORD-048740,2026-07-09,2026-07,9604,2026-06-07,2026-06,Paid Search,Hyderabad,P101,Electronics,1,1999.0,499.75,1499.25,60.0,29.98,1200.0,209.27,25.0
ORD-048741,2025-10-29,2025-10,9599,2025-10-15,2025-10,Meta Ads,Pune,P104,Fashion,1,1499.0,224.85,1274.15,60.0,25.48,600.0,588.6700000000001,15.0
ORD-048742,2025-04-14,2025-04,9189,2025-02-13,2025-02,Meta Ads,Pune,P102,Electronics,1,799.0,0.0,799.0,100.0,15.98,450.0,233.02,0.0
ORD-048743,2024-11-03,2024-11,3025,2024-09-30,2024-09,Meta Ads,Hyderabad,P101,Electronics,1,1999.0,299.85,1699.15,80.0,33.98,1200.0,385.1700000000001,15.0
ORD-048744,2025-07-04,2025-07,10341,2025-06-11,2025-06,Organic Search,Bengaluru,P101,Electronics,1,1999.0,99.95,1899.05,100.0,37.98,1200.0,561.0699999999999,5.0
ORD-048745,2026-08-07,2026-08,3670,2026-02-16,2026-02,Paid Search,Pune,P103,Fashion,2,1798.0,0.0,1798.0,80.0,35.96,600.0,1082.04,0.0
ORD-048746,2026-01-05,2026-01,4579,2026-01-04,2026-01,Organic Search,Pune,P104,Fashion,1,1499.0,74.95,1424.05,80.0,28.48,600.0,715.5699999999999,5.0
ORD-048747,2025-07-14,2025-07,6950,2025-07-04,2025-07,Influencer,Delhi NCR,P103,Fashion,2,1798.0,0.0,1798.0,60.0,35.96,600.0,1102.04,0.0
ORD-048748,2025-10-05,2025-10,4120,2025-06-04,2025-06,Paid Search,Pune,P106,Beauty & Grooming,1,499.0,74.85,424.15,60.0,8.48,150.0,205.67,15.0
ORD-048749,2026-03-31,2026-03,10538,2025-08-04,2025-08,Organic Search,Pune,P107,Beauty & Grooming,1,699.0,69.9,629.1,100.0,12.58,250.0,266.52000000000004,10.0
ORD-048750,2025-03-09,2025-03,4262,2025-02-03,2025-02,Meta Ads,Bengaluru,P107,Beauty & Grooming,3,2097.0,0.0,2097.0,60.0,41.94,750.0,1245.06,0.0
ORD-048751,2025-05-13,2025-05,8791,2025-01-27,2025-01,Meta Ads,Delhi NCR,P103,Fashion,1,899.0,224.75,674.25,80.0,13.48,300.0,280.77,25.0
ORD-048752,2025-06-01,2025-06,10950,2025-04-09,2025-04,Meta Ads,Mumbai,P104,Fashion,1,1499.0,374.75,1124.25,100.0,22.48,600.0,401.77,25.0
ORD-048753,2025-09-22,2025-09,7213,2025-05-08,2025-05,Meta Ads,Hyderabad,P101,Electronics,1,1999.0,699.65,1299.35,80.0,25.99,1200.0,-6.640000000000089,35.0
ORD-048754,2025-08-20,2025-08,8498,2025-07-28,2025-07,Influencer,Pune,P102,Electronics,1,799.0,0.0,799.0,100.0,15.98,450.0,233.02,0.0
ORD-048755,2025-11-16,2025-11,7639,2025-10-05,2025-10,Paid Search,Bengaluru,P102,Electronics,2,1598.0,399.5,1198.5,60.0,23.97,900.0,214.53,25.0
ORD-048756,2025-10-03,2025-10,10892,2025-07-12,2025-07,Paid Search,Hyderabad,P104,Fashion,1,1499.0,0.0,1499.0,80.0,29.98,600.0,789.02,0.0
ORD-048757,2025-12-12,2025-12,2543,2025-12-04,2025-12,Meta Ads,Delhi NCR,P104,Fashion,1,1499.0,524.65,974.35,80.0,19.49,600.0,274.86,35.0
ORD-048758,2025-05-02,2025-05,10089,2025-04-25,2025-04,Paid Search,Delhi NCR,P102,Electronics,3,2397.0,359.55,2037.45,60.0,40.75,1350.0,586.7,15.0
ORD-048759,2025-05-14,2025-05,8738,2025-04-20,2025-04,Paid Search,Delhi NCR,P107,Beauty & Grooming,1,699.0,0.0,699.0,80.0,13.98,250.0,355.02,0.0
ORD-048760,2025-01-19,2025-01,8670,2025-01-13,2025-01,Paid Search,Pune,P102,Electronics,1,799.0,119.85,679.15,60.0,13.58,450.0,155.56999999999996,15.0
ORD-048761,2025-03-27,2025-03,4348,2025-03-15,2025-03,Paid Search,Hyderabad,P106,Beauty & Grooming,1,499.0,174.65,324.35,60.0,6.49,150.0,107.86000000000003,35.0
ORD-048762,2025-11-21,2025-11,9610,2025-10-03,2025-10,Influencer,Mumbai,P105,Home & Kitchen,2,1998.0,99.9,1898.1,80.0,37.96,800.0,980.1399999999999,5.0
ORD-048763,2024-09-27,2024-09,6540,2024-09-19,2024-09,Meta Ads,Pune,P104,Fashion,2,2998.0,1049.3,1948.7,60.0,38.97,1200.0,649.73,35.0
ORD-048764,2024-11-20,2024-11,7042,2024-10-01,2024-10,Paid Search,Mumbai,P106,Beauty & Grooming,1,499.0,0.0,499.0,60.0,9.98,150.0,279.02,0.0
ORD-048765,2025-05-10,2025-05,2185,2025-04-16,2025-04,Paid Search,Mumbai,P103,Fashion,2,1798.0,269.7,1528.3,60.0,30.57,600.0,837.7299999999999,15.0
ORD-048766,2026-04-05,2026-04,3049,2025-09-07,2025-09,Meta Ads,Mumbai,P101,Electronics,1,1999.0,499.75,1499.25,100.0,29.98,1200.0,169.27,25.0
ORD-048767,2025-05-18,2025-05,6187,2025-02-23,2025-02,Organic Search,Bengaluru,P101,Electronics,1,1999.0,0.0,1999.0,100.0,39.98,1200.0,659.02,0.0
ORD-048768,2025-11-06,2025-11,8715,2025-08-27,2025-08,Paid Search,Bengaluru,P105,Home & Kitchen,1,999.0,149.85,849.15,60.0,16.98,400.0,372.16999999999996,15.0
ORD-048769,2025-05-03,2025-05,9355,2025-04-18,2025-04,Paid Search,Hyderabad,P106,Beauty & Grooming,1,499.0,0.0,499.0,60.0,9.98,150.0,279.02,0.0
ORD-048770,2025-08-06,2025-08,1315,2025-05-28,2025-05,Influencer,Delhi NCR,P104,Fashion,3,4497.0,0.0,4497.0,60.0,89.94,1800.0,2547.06,0.0
ORD-048771,2025-06-22,2025-06,4681,2025-05-31,2025-05,Organic Search,Hyderabad,P101,Electronics,2,3998.0,199.9,3798.1,100.0,75.96,2400.0,1222.1399999999999,5.0
ORD-048772,2025-04-08,2025-04,9717,2025-03-01,2025-03,Meta Ads,Bengaluru,P101,Electronics,1,1999.0,699.65,1299.35,60.0,25.99,1200.0,13.35999999999991,35.0
ORD-048773,2026-06-23,2026-06,8446,2026-05-27,2026-05,Organic Search,Mumbai,P101,Electronics,2,3998.0,0.0,3998.0,60.0,79.96,2400.0,1458.04,0.0
ORD-048774,2026-05-26,2026-05,1593,2026-03-21,2026-03,Paid Search,Pune,P102,Electronics,1,799.0,0.0,799.0,80.0,15.98,450.0,253.02,0.0
ORD-048775,2026-05-08,2026-05,8083,2026-04-03,2026-04,Meta Ads,Hyderabad,P105,Home & Kitchen,1,999.0,149.85,849.15,80.0,16.98,400.0,352.16999999999996,15.0
ORD-048776,2025-08-09,2025-08,2738,2025-06-26,2025-06,Paid Search,Mumbai,P106,Beauty & Grooming,1,499.0,174.65,324.35,60.0,6.49,150.0,107.86000000000003,35.0
ORD-048777,2025-03-23,2025-03,4323,2025-02-15,2025-02,Organic Search,Bengaluru,P103,Fashion,1,899.0,44.95,854.05,80.0,17.08,300.0,456.96999999999997,5.0
ORD-048778,2025-11-03,2025-11,1731,2025-07-25,2025-07,Paid Search,Mumbai,P102,Electronics,3,2397.0,599.25,1797.75,60.0,35.96,1350.0,351.79,25.0
ORD-048779,2025-07-21,2025-07,4693,2025-03-12,2025-03,Organic Search,Hyderabad,P104,Fashion,1,1499.0,0.0,1499.0,100.0,29.98,600.0,769.02,0.0
ORD-048780,2026-03-14,2026-03,5220,2026-02-17,2026-02,Paid Search,Pune,P107,Beauty & Grooming,1,699.0,0.0,699.0,80.0,13.98,250.0,355.02,0.0
ORD-048781,2026-02-27,2026-02,4143,2026-01-27,2026-01,Meta Ads,Pune,P107,Beauty & Grooming,1,699.0,174.75,524.25,60.0,10.48,250.0,203.77,25.0
ORD-048782,2025-08-20,2025-08,10913,2025-08-12,2025-08,Paid Search,Pune,P107,Beauty & Grooming,1,699.0,104.85,594.15,60.0,11.88,250.0,272.27,15.0
ORD-048783,2025-11-06,2025-11,4497,2025-10-21,2025-10,Influencer,Delhi NCR,P105,Home & Kitchen,3,2997.0,149.85,2847.15,60.0,56.94,1200.0,1530.21,5.0
ORD-048784,2025-01-06,2025-01,10101,2024-11-04,2024-11,Meta Ads,Hyderabad,P102,Electronics,1,799.0,199.75,599.25,60.0,11.98,450.0,77.27,25.0
ORD-048785,2025-09-05,2025-09,3960,2025-07-21,2025-07,Influencer,Delhi NCR,P102,Electronics,2,1598.0,79.9,1518.1,60.0,30.36,900.0,527.7399999999999,5.0
ORD-048786,2025-01-02,2025-01,9520,2024-11-21,2024-11,Influencer,Bengaluru,P105,Home & Kitchen,1,999.0,0.0,999.0,80.0,19.98,400.0,499.02,0.0
ORD-048787,2025-05-08,2025-05,7711,2025-04-11,2025-04,Paid Search,Bengaluru,P106,Beauty & Grooming,1,499.0,124.75,374.25,60.0,7.48,150.0,156.77,25.0
ORD-048788,2025-05-06,2025-05,6084,2025-04-13,2025-04,Paid Search,Hyderabad,P104,Fashion,2,2998.0,749.5,2248.5,60.0,44.97,1200.0,943.53,25.0
ORD-048789,2026-07-02,2026-07,9647,2026-06-21,2026-06,Meta Ads,Hyderabad,P105,Home & Kitchen,1,999.0,349.65,649.35,60.0,12.99,400.0,176.36,35.0
ORD-048790,2024-12-17,2024-12,7818,2024-08-30,2024-08,Email Referral,Bengaluru,P105,Home & Kitchen,3,2997.0,149.85,2847.15,60.0,56.94,1200.0,1530.21,5.0
ORD-048792,2025-08-18,2025-08,10348,2025-08-08,2025-08,Influencer,Bengaluru,P102,Electronics,3,2397.0,239.7,2157.3,60.0,43.15,1350.0,704.1500000000002,10.0
ORD-048793,2025-11-07,2025-11,2975,2025-10-15,2025-10,Paid Search,Pune,P104,Fashion,2,2998.0,449.7,2548.3,80.0,50.97,1200.0,1217.3300000000002,15.0
ORD-048794,2025-12-15,2025-12,9294,2025-12-07,2025-12,Paid Search,Delhi NCR,P107,Beauty & Grooming,1,699.0,174.75,524.25,100.0,10.48,250.0,163.77,25.0
ORD-048795,2025-12-29,2025-12,5034,2025-11-04,2025-11,Email Referral,Hyderabad,P103,Fashion,1,899.0,44.95,854.05,100.0,17.08,300.0,436.96999999999997,5.0
ORD-048796,2026-03-28,2026-03,8904,2026-02-07,2026-02,Influencer,Delhi NCR,P104,Fashion,1,1499.0,74.95,1424.05,80.0,28.48,600.0,715.5699999999999,5.0
ORD-048797,2025-08-04,2025-08,6351,2025-08-04,2025-08,Organic Search,Mumbai,P103,Fashion,1,899.0,89.9,809.1,60.0,16.18,300.0,432.92,10.0
ORD-048798,2026-06-09,2026-06,6994,2026-05-24,2026-05,Meta Ads,Hyderabad,P105,Home & Kitchen,1,999.0,149.85,849.15,80.0,16.98,400.0,352.16999999999996,15.0
ORD-048799,2026-05-09,2026-05,7715,2026-04-22,2026-04,Influencer,Bengaluru,P107,Beauty & Grooming,1,699.0,0.0,699.0,80.0,13.98,250.0,355.02,0.0
ORD-048800,2025-09-25,2025-09,1809,2025-07-31,2025-07,Meta Ads,Delhi NCR,P101,Electronics,1,1999.0,299.85,1699.15,100.0,33.98,1200.0,365.1700000000001,15.0
ORD-048801,2024-11-12,2024-11,2242,2024-11-04,2024-11,Organic Search,Mumbai,P105,Home & Kitchen,1,999.0,99.9,899.1,80.0,17.98,400.0,401.12,10.0
ORD-048802,2025-03-01,2025-03,8087,2024-11-07,2024-11,Organic Search,Bengaluru,P103,Fashion,1,899.0,44.95,854.05,60.0,17.08,300.0,476.96999999999997,5.0
ORD-048803,2025-12-12,2025-12,4733,2025-12-09,2025-12,Meta Ads,Pune,P104,Fashion,1,1499.0,524.65,974.35,100.0,19.49,600.0,254.86,35.0
ORD-048804,2025-02-07,2025-02,10954,2025-01-28,2025-01,Paid Search,Mumbai,P103,Fashion,1,899.0,134.85,764.15,60.0,15.28,300.0,388.87,15.0
ORD-048805,2025-05-30,2025-05,2393,2025-05-29,2025-05,Paid Search,Hyderabad,P101,Electronics,1,1999.0,0.0,1999.0,80.0,39.98,1200.0,679.02,0.0
ORD-048806,2025-07-31,2025-07,3187,2024-12-28,2024-12,Influencer,Mumbai,P105,Home & Kitchen,1,999.0,0.0,999.0,80.0,19.98,400.0,499.02,0.0
ORD-048807,2025-02-03,2025-02,4415,2024-11-16,2024-11,Organic Search,Delhi NCR,P103,Fashion,1,899.0,0.0,899.0,80.0,17.98,300.0,501.02,0.0
ORD-048808,2025-07-17,2025-07,6143,2025-05-27,2025-05,Meta Ads,Bengaluru,P102,Electronics,2,1598.0,239.7,1358.3,80.0,27.17,900.0,351.12999999999994,15.0
ORD-048809,2026-07-02,2026-07,10281,2025-12-20,2025-12,Meta Ads,Mumbai,P105,Home & Kitchen,1,999.0,249.75,749.25,60.0,14.98,400.0,274.27,25.0
ORD-048810,2025-07-12,2025-07,8739,2025-07-12,2025-07,Organic Search,Pune,P105,Home & Kitchen,1,999.0,0.0,999.0,100.0,19.98,400.0,479.02,0.0
ORD-048811,2026-08-06,2026-08,4673,2026-05-17,2026-05,Organic Search,Hyderabad,P103,Fashion,1,899.0,44.95,854.05,60.0,17.08,300.0,476.96999999999997,5.0
ORD-048812,2025-05-19,2025-05,2734,2025-03-29,2025-03,Meta Ads,Hyderabad,P103,Fashion,1,899.0,314.65,584.35,80.0,11.69,300.0,192.66000000000003,35.0
ORD-048813,2025-06-10,2025-06,9306,2025-06-03,2025-06,Paid Search,Mumbai,P107,Beauty & Grooming,2,1398.0,0.0,1398.0,60.0,27.96,500.0,810.04,0.0
ORD-048814,2025-07-23,2025-07,2905,2025-05-13,2025-05,Organic Search,Hyderabad,P101,Electronics,2,3998.0,0.0,3998.0,60.0,79.96,2400.0,1458.04,0.0
ORD-048815,2026-05-29,2026-05,10713,2026-03-23,2026-03,Paid Search,Mumbai,P107,Beauty & Grooming,1,699.0,174.75,524.25,60.0,10.48,250.0,203.77,25.0
ORD-048816,2026-04-18,2026-04,10698,2026-04-03,2026-04,Organic Search,Pune,P106,Beauty & Grooming,2,998.0,0.0,998.0,100.0,19.96,300.0,578.04,0.0
ORD-048817,2024-11-10,2024-11,3588,2024-10-12,2024-10,Organic Search,Hyderabad,P102,Electronics,1,799.0,0.0,799.0,100.0,15.98,450.0,233.02,0.0
ORD-048818,2026-03-11,2026-03,10113,2026-03-10,2026-03,Meta Ads,Hyderabad,P103,Fashion,3,2697.0,943.95,1753.05,80.0,35.06,900.0,737.99,35.0
ORD-048819,2025-09-21,2025-09,8407,2025-09-21,2025-09,Organic Search,Bengaluru,P101,Electronics,2,3998.0,199.9,3798.1,60.0,75.96,2400.0,1262.1399999999999,5.0
ORD-048820,2026-03-09,2026-03,2309,2026-02-24,2026-02,Paid Search,Hyderabad,P103,Fashion,1,899.0,134.85,764.15,60.0,15.28,300.0,388.87,15.0
ORD-048821,2025-07-09,2025-07,8572,2025-06-23,2025-06,Meta Ads,Bengaluru,P107,Beauty & Grooming,1,699.0,174.75,524.25,60.0,10.48,250.0,203.77,25.0
ORD-048822,2025-01-13,2025-01,10262,2024-10-19,2024-10,Meta Ads,Hyderabad,P105,Home & Kitchen,2,1998.0,499.5,1498.5,100.0,29.97,800.0,568.53,25.0
ORD-048823,2026-01-24,2026-01,8865,2025-12-28,2025-12,Paid Search,Pune,P106,Beauty & Grooming,1,499.0,124.75,374.25,80.0,7.48,150.0,136.77,25.0
ORD-048824,2026-05-04,2026-05,5748,2025-12-28,2025-12,Paid Search,Mumbai,P106,Beauty & Grooming,2,998.0,249.5,748.5,60.0,14.97,300.0,373.53,25.0
ORD-048825,2026-08-03,2026-08,5552,2026-06-16,2026-06,Paid Search,Pune,P105,Home & Kitchen,1,999.0,249.75,749.25,60.0,14.98,400.0,274.27,25.0
ORD-048826,2025-05-06,2025-05,7823,2025-03-23,2025-03,Email Referral,Delhi NCR,P107,Beauty & Grooming,1,699.0,34.95,664.05,100.0,13.28,250.0,300.77,5.0
ORD-048827,2025-04-07,2025-04,4285,2025-03-21,2025-03,Meta Ads,Pune,P107,Beauty & Grooming,3,2097.0,314.55,1782.45,80.0,35.65,750.0,916.8000000000001,15.0
ORD-048828,2024-10-21,2024-10,5508,2024-10-10,2024-10,Paid Search,Mumbai,P105,Home & Kitchen,1,999.0,0.0,999.0,80.0,19.98,400.0,499.02,0.0
ORD-048829,2025-07-24,2025-07,10375,2025-06-27,2025-06,Paid Search,Pune,P106,Beauty & Grooming,1,499.0,0.0,499.0,80.0,9.98,150.0,259.02,0.0
ORD-048830,2025-03-27,2025-03,1911,2025-01-24,2025-01,Meta Ads,Mumbai,P105,Home & Kitchen,2,1998.0,299.7,1698.3,100.0,33.97,800.0,764.3299999999999,15.0
ORD-048831,2025-12-21,2025-12,2980,2025-12-01,2025-12,Influencer,Bengaluru,P104,Fashion,2,2998.0,149.9,2848.1,60.0,56.96,1200.0,1531.1399999999999,5.0
ORD-048832,2026-07-02,2026-07,1551,2026-04-12,2026-04,Meta Ads,Pune,P105,Home & Kitchen,1,999.0,349.65,649.35,60.0,12.99,400.0,176.36,35.0
ORD-048833,2025-03-06,2025-03,6734,2025-01-11,2025-01,Meta Ads,Mumbai,P102,Electronics,1,799.0,119.85,679.15,60.0,13.58,450.0,155.56999999999996,15.0
ORD-048834,2026-03-06,2026-03,4543,2026-02-27,2026-02,Paid Search,Delhi NCR,P105,Home & Kitchen,1,999.0,249.75,749.25,60.0,14.98,400.0,274.27,25.0
ORD-048835,2025-02-10,2025-02,4182,2025-01-23,2025-01,Paid Search,Pune,P104,Fashion,2,2998.0,449.7,2548.3,100.0,50.97,1200.0,1197.3300000000002,15.0
ORD-048836,2025-01-17,2025-01,5872,2025-01-15,2025-01,Paid Search,Bengaluru,P103,Fashion,1,899.0,134.85,764.15,80.0,15.28,300.0,368.87,15.0
ORD-048837,2026-04-30,2026-04,7954,2026-04-08,2026-04,Paid Search,Pune,P103,Fashion,1,899.0,0.0,899.0,100.0,17.98,300.0,481.02,0.0
ORD-048838,2025-11-04,2025-11,9635,2025-10-06,2025-10,Paid Search,Hyderabad,P104,Fashion,2,2998.0,749.5,2248.5,60.0,44.97,1200.0,943.53,25.0
ORD-048839,2026-07-27,2026-07,2359,2026-05-09,2026-05,Paid Search,Pune,P105,Home & Kitchen,1,999.0,149.85,849.15,60.0,16.98,400.0,372.16999999999996,15.0
ORD-048840,2025-05-08,2025-05,3894,2025-04-15,2025-04,Organic Search,Mumbai,P101,Electronics,1,1999.0,199.9,1799.1,60.0,35.98,1200.0,503.1199999999999,10.0
ORD-048841,2025-12-10,2025-12,1916,2025-10-28,2025-10,Meta Ads,Bengaluru,P102,Electronics,1,799.0,199.75,599.25,60.0,11.98,450.0,77.27,25.0
ORD-048842,2025-02-14,2025-02,4645,2025-01-25,2025-01,Organic Search,Delhi NCR,P105,Home & Kitchen,1,999.0,0.0,999.0,60.0,19.98,400.0,519.02,0.0
ORD-048843,2024-12-13,2024-12,1544,2024-10-22,2024-10,Organic Search,Delhi NCR,P104,Fashion,1,1499.0,0.0,1499.0,80.0,29.98,600.0,789.02,0.0
ORD-048844,2025-10-01,2025-10,1645,2025-09-23,2025-09,Paid Search,Mumbai,P107,Beauty & Grooming,2,1398.0,489.3,908.7,60.0,18.17,500.0,330.53000000000003,35.0
ORD-048845,2024-10-04,2024-10,10963,2024-09-23,2024-09,Meta Ads,Hyderabad,P106,Beauty & Grooming,1,499.0,74.85,424.15,60.0,8.48,150.0,205.67,15.0
ORD-048846,2025-03-16,2025-03,4833,2024-12-18,2024-12,Influencer,Mumbai,P105,Home & Kitchen,1,999.0,0.0,999.0,80.0,19.98,400.0,499.02,0.0
ORD-048847,2024-11-24,2024-11,9215,2024-11-05,2024-11,Meta Ads,Mumbai,P104,Fashion,1,1499.0,374.75,1124.25,60.0,22.48,600.0,441.77,25.0
ORD-048848,2024-09-28,2024-09,1144,2024-09-16,2024-09,Paid Search,Delhi NCR,P107,Beauty & Grooming,2,1398.0,489.3,908.7,100.0,18.17,500.0,290.53000000000003,35.0
ORD-048849,2025-03-21,2025-03,5680,2025-03-21,2025-03,Organic Search,Mumbai,P105,Home & Kitchen,1,999.0,99.9,899.1,60.0,17.98,400.0,421.12,10.0
ORD-048850,2025-02-14,2025-02,4297,2024-12-20,2024-12,Organic Search,Delhi NCR,P101,Electronics,1,1999.0,199.9,1799.1,60.0,35.98,1200.0,503.1199999999999,10.0
ORD-048851,2025-12-05,2025-12,2072,2025-11-07,2025-11,Paid Search,Hyderabad,P106,Beauty & Grooming,1,499.0,74.85,424.15,80.0,8.48,150.0,185.67,15.0
ORD-048852,2024-11-06,2024-11,7549,2024-10-29,2024-10,Paid Search,Mumbai,P101,Electronics,3,5997.0,2098.95,3898.05,80.0,77.96,3600.0,140.0900000000002,35.0
ORD-048853,2026-08-11,2026-08,7910,2026-05-10,2026-05,Meta Ads,Delhi NCR,P102,Electronics,1,799.0,119.85,679.15,100.0,13.58,450.0,115.56999999999998,15.0
ORD-048854,2026-08-21,2026-08,2553,2026-06-10,2026-06,Influencer,Pune,P102,Electronics,1,799.0,0.0,799.0,60.0,15.98,450.0,273.02,0.0
ORD-048855,2026-05-07,2026-05,5337,2026-04-23,2026-04,Meta Ads,Mumbai,P104,Fashion,1,1499.0,524.65,974.35,60.0,19.49,600.0,294.86,35.0
ORD-048856,2025-05-08,2025-05,10472,2025-04-27,2025-04,Organic Search,Bengaluru,P101,Electronics,1,1999.0,0.0,1999.0,60.0,39.98,1200.0,699.02,0.0
ORD-048857,2026-05-12,2026-05,2971,2026-04-18,2026-04,Paid Search,Pune,P102,Electronics,1,799.0,0.0,799.0,100.0,15.98,450.0,233.02,0.0
ORD-048858,2025-03-27,2025-03,7211,2025-03-07,2025-03,Meta Ads,Hyderabad,P104,Fashion,1,1499.0,0.0,1499.0,100.0,29.98,600.0,769.02,0.0
ORD-048859,2026-04-17,2026-04,5874,2026-04-10,2026-04,Paid Search,Delhi NCR,P106,Beauty & Grooming,1,499.0,0.0,499.0,60.0,9.98,150.0,279.02,0.0
ORD-048860,2026-03-17,2026-03,2029,2025-09-20,2025-09,Paid Search,Pune,P102,Electronics,2,1598.0,0.0,1598.0,60.0,31.96,900.0,606.04,0.0
ORD-048861,2025-09-05,2025-09,5078,2025-08-18,2025-08,Paid Search,Mumbai,P106,Beauty & Grooming,2,998.0,0.0,998.0,100.0,19.96,300.0,578.04,0.0
ORD-048862,2024-11-30,2024-11,6879,2024-10-28,2024-10,Meta Ads,Delhi NCR,P101,Electronics,1,1999.0,0.0,1999.0,100.0,39.98,1200.0,659.02,0.0
ORD-048863,2025-11-07,2025-11,7192,2025-09-07,2025-09,Organic Search,Bengaluru,P106,Beauty & Grooming,1,499.0,0.0,499.0,80.0,9.98,150.0,259.02,0.0
ORD-048864,2025-05-16,2025-05,3382,2025-01-18,2025-01,Influencer,Mumbai,P105,Home & Kitchen,1,999.0,0.0,999.0,80.0,19.98,400.0,499.02,0.0
ORD-048865,2026-06-13,2026-06,10860,2026-06-06,2026-06,Paid Search,Mumbai,P103,Fashion,1,899.0,314.65,584.35,60.0,11.69,300.0,212.66000000000003,35.0
ORD-048866,2026-02-03,2026-02,1136,2026-01-28,2026-01,Paid Search,Delhi NCR,P101,Electronics,1,1999.0,299.85,1699.15,80.0,33.98,1200.0,385.1700000000001,15.0
ORD-048867,2025-04-08,2025-04,5615,2025-02-26,2025-02,Paid Search,Hyderabad,P106,Beauty & Grooming,1,499.0,74.85,424.15,60.0,8.48,150.0,205.67,15.0
ORD-048868,2026-03-10,2026-03,8651,2026-02-25,2026-02,Paid Search,Hyderabad,P102,Electronics,1,799.0,199.75,599.25,60.0,11.98,450.0,77.27,25.0
ORD-048869,2025-10-03,2025-10,4360,2025-08-15,2025-08,Organic Search,Mumbai,P107,Beauty & Grooming,1,699.0,34.95,664.05,80.0,13.28,250.0,320.77,5.0
ORD-048870,2025-04-17,2025-04,9534,2025-04-10,2025-04,Organic Search,Delhi NCR,P103,Fashion,1,899.0,0.0,899.0,60.0,17.98,300.0,521.02,0.0
ORD-048871,2025-02-15,2025-02,4350,2025-01-08,2025-01,Paid Search,Bengaluru,P101,Electronics,1,1999.0,499.75,1499.25,60.0,29.98,1200.0,209.27,25.0
ORD-048872,2025-01-10,2025-01,4802,2024-11-12,2024-11,Email Referral,Bengaluru,P107,Beauty & Grooming,1,699.0,69.9,629.1,80.0,12.58,250.0,286.52000000000004,10.0
ORD-048873,2025-07-14,2025-07,7771,2025-05-18,2025-05,Paid Search,Bengaluru,P102,Electronics,1,799.0,199.75,599.25,80.0,11.98,450.0,57.269999999999996,25.0
ORD-048874,2025-08-05,2025-08,9477,2025-06-08,2025-06,Paid Search,Mumbai,P101,Electronics,1,1999.0,699.65,1299.35,80.0,25.99,1200.0,-6.640000000000089,35.0
ORD-048875,2026-06-09,2026-06,10156,2026-04-23,2026-04,Paid Search,Delhi NCR,P106,Beauty & Grooming,1,499.0,0.0,499.0,100.0,9.98,150.0,239.02,0.0
ORD-048876,2025-10-13,2025-10,8391,2025-03-06,2025-03,Organic Search,Hyderabad,P106,Beauty & Grooming,1,499.0,24.95,474.05,80.0,9.48,150.0,234.57000000000002,5.0
ORD-048877,2026-07-26,2026-07,10814,2026-03-02,2026-03,Organic Search,Pune,P106,Beauty & Grooming,2,998.0,0.0,998.0,60.0,19.96,300.0,618.04,0.0
ORD-048878,2025-02-13,2025-02,2725,2025-02-09,2025-02,Organic Search,Bengaluru,P104,Fashion,1,1499.0,0.0,1499.0,80.0,29.98,600.0,789.02,0.0
ORD-048879,2025-01-09,2025-01,9569,2024-12-20,2024-12,Meta Ads,Mumbai,P102,Electronics,1,799.0,199.75,599.25,100.0,11.98,450.0,37.269999999999996,25.0
ORD-048880,2025-07-12,2025-07,1053,2025-04-29,2025-04,Email Referral,Delhi NCR,P103,Fashion,1,899.0,44.95,854.05,60.0,17.08,300.0,476.96999999999997,5.0
